bl_part_id,boid,bk_part_id,item_type,brikick_name,api_item_type,bk_part_key,bl_color_id,bo_color_id,bk_color_id,weight,bk_img_url
75682-1,,,I,,,,0,,0,,
75683-1,,,I,,,,0,,0,,
75684-1,,,I,,,,0,,0,,
75685-1,,,I,,,,0,,0,,
75687-1,,,I,,,,0,,0,,
75688-1,,,I,,,,0,,0,,
75689-1,,,I,,,,0,,0,,
7569-1,,,I,,,,0,,0,,
75690-1,,,I,,,,0,,0,,
75691-1,,,I,,,,0,,0,,
7570-1,,,I,,,,0,,0,,
7571-1,,,I,,,,0,,0,,
7572-1,,,I,,,,0,,0,,
7573-1,,,I,,,,0,,0,,
7574-1,,,I,,,,0,,0,,
7575-1,,,I,,,,0,,0,,
7575-13,,,I,,,,0,,0,,
7577-1,,,I,,,,0,,0,,
7578-1,,,I,,,,0,,0,,
7581-1,,,I,,,,0,,0,,
75810-1,,,I,,,,0,,0,,
7582-1,,,I,,,,0,,0,,
75821-1,,,I,,,,0,,0,,
75822-1,,,I,,,,0,,0,,
75823-1,,,I,,,,0,,0,,
75824-1,,,I,,,,0,,0,,
75825-1,,,I,,,,0,,0,,
75826-1,,,I,,,,0,,0,,
75827-1,,,I,,,,0,,0,,
75828-1,,,I,,,,0,,0,,
7583-1,,,I,,,,0,,0,,
7585-1,,,I,,,,0,,0,,
7586-1,,,I,,,,0,,0,,
7587-1,,,I,,,,0,,0,,
75870-1,,,I,,,,0,,0,,
75871-1,,,I,,,,0,,0,,
75872-1,,,I,,,,0,,0,,
75873-1,,,I,,,,0,,0,,
75874-1,,,I,,,,0,,0,,
75875-1,,,I,,,,0,,0,,
75876-1,,,I,,,,0,,0,,
75877-1,,,I,,,,0,,0,,
75878-1,,,I,,,,0,,0,,
75879-1,,,I,,,,0,,0,,
75880-1,,,I,,,,0,,0,,
75881-1,,,I,,,,0,,0,,
75882-1,,,I,,,,0,,0,,
75883-1,,,I,,,,0,,0,,
75884-1,,,I,,,,0,,0,,
75885-1,,,I,,,,0,,0,,
75886-1,,,I,,,,0,,0,,
75887-1,,,I,,,,0,,0,,
75888-1,,,I,,,,0,,0,,
75889-1,,,I,,,,0,,0,,
75890-1,,,I,,,,0,,0,,
75891-1,,,I,,,,0,,0,,
75892-1,,,I,,,,0,,0,,
75893-1,,,I,,,,0,,0,,
75894-1,,,I,,,,0,,0,,
75895-1,,,I,,,,0,,0,,
75899-1,,,I,,,,0,,0,,
759-1,,,I,,,,0,,0,,
7590-1,,,I,,,,0,,0,,
75900-1,,,I,,,,0,,0,,
75901-1,,,I,,,,0,,0,,
75902-1,,,I,,,,0,,0,,
75903-1,,,I,,,,0,,0,,
75904-1,,,I,,,,0,,0,,
75908-1,,,I,,,,0,,0,,
75909-1,,,I,,,,0,,0,,
7591-1,,,I,,,,0,,0,,
75910-1,,,I,,,,0,,0,,
75911-1,,,I,,,,0,,0,,
75912-1,,,I,,,,0,,0,,
75913-1,,,I,,,,0,,0,,
75915-1,,,I,,,,0,,0,,
75916-1,,,I,,,,0,,0,,
75917-1,,,I,,,,0,,0,,
75918-1,,,I,,,,0,,0,,
75919-1,,,I,,,,0,,0,,
7592-1,,,I,,,,0,,0,,
75920-1,,,I,,,,0,,0,,
75926-1,,,I,,,,0,,0,,
75927-1,,,I,,,,0,,0,,
75928-1,,,I,,,,0,,0,,
75929-1,,,I,,,,0,,0,,
7593-1,,,I,,,,0,,0,,
75930-1,,,I,,,,0,,0,,
75931-1,,,I,,,,0,,0,,
75932-1,,,I,,,,0,,0,,
75933-1,,,I,,,,0,,0,,
75934-1,,,I,,,,0,,0,,
75935-1,,,I,,,,0,,0,,
75936-1,,,I,,,,0,,0,,
75937-1,,,I,,,,0,,0,,
75938-1,,,I,,,,0,,0,,
75939-1,,,I,,,,0,,0,,
7594-1,,,I,,,,0,,0,,
75940-1,,,I,,,,0,,0,,
75941-1,,,I,,,,0,,0,,
75942-1,,,I,,,,0,,0,,
75945-1,,,I,,,,0,,0,,
75946-1,,,I,,,,0,,0,,
75947-1,,,I,,,,0,,0,,
75948-1,,,I,,,,0,,0,,
7595-1,,,I,,,,0,,0,,
75950-1,,,I,,,,0,,0,,
75951-1,,,I,,,,0,,0,,
75952-1,,,I,,,,0,,0,,
75953-1,,,I,,,,0,,0,,
75954-1,,,I,,,,0,,0,,
75955-1,,,I,,,,0,,0,,
75956-1,,,I,,,,0,,0,,
75957-1,,,I,,,,0,,0,,
75958-1,,,I,,,,0,,0,,
7596-1,,,I,,,,0,,0,,
75965-1,,,I,,,,0,,0,,
75966-1,,,I,,,,0,,0,,
75967-1,,,I,,,,0,,0,,
75968-1,,,I,,,,0,,0,,
75969-1,,,I,,,,0,,0,,
7597-1,,,I,,,,0,,0,,
75970-1,,,I,,,,0,,0,,
75971-1,,,I,,,,0,,0,,
75972-1,,,I,,,,0,,0,,
75973-1,,,I,,,,0,,0,,
75974-1,,,I,,,,0,,0,,
75975-1,,,I,,,,0,,0,,
75976-1,,,I,,,,0,,0,,
75977-1,,,I,,,,0,,0,,
75978-1,,,I,,,,0,,0,,
75979-1,,,I,,,,0,,0,,
7598-1,,,I,,,,0,,0,,
75980-1,,,I,,,,0,,0,,
75987-1,,,I,,,,0,,0,,
7599-1,,,I,,,,0,,0,,
75995-1,,,I,,,,0,,0,,
75996-1,,,I,,,,0,,0,,
75997-1,,,I,,,,0,,0,,
760-2,,,I,,,,0,,0,,
76000-1,,,I,,,,0,,0,,
76001-1,,,I,,,,0,,0,,
76002-1,,,I,,,,0,,0,,
76003-1,,,I,,,,0,,0,,
76004-1,,,I,,,,0,,0,,
76005-1,,,I,,,,0,,0,,
76006-1,,,I,,,,0,,0,,
76007-1,,,I,,,,0,,0,,
76008-1,,,I,,,,0,,0,,
76009-1,,,I,,,,0,,0,,
76010-1,,,I,,,,0,,0,,
76011-1,,,I,,,,0,,0,,
76012-1,,,I,,,,0,,0,,
76013-1,,,I,,,,0,,0,,
76014-1,,,I,,,,0,,0,,
76015-1,,,I,,,,0,,0,,
76016-1,,,I,,,,0,,0,,
76017-1,,,I,,,,0,,0,,
76018-1,,,I,,,,0,,0,,
76019-1,,,I,,,,0,,0,,
7602-1,,,I,,,,0,,0,,
76020-1,,,I,,,,0,,0,,
76021-1,,,I,,,,0,,0,,
76022-1,,,I,,,,0,,0,,
76023-1,,,I,,,,0,,0,,
76025-1,,,I,,,,0,,0,,
76026-1,,,I,,,,0,,0,,
76027-1,,,I,,,,0,,0,,
76028-1,,,I,,,,0,,0,,
76029-1,,,I,,,,0,,0,,
76030-1,,,I,,,,0,,0,,
76031-1,,,I,,,,0,,0,,
76032-1,,,I,,,,0,,0,,
76034-1,,,I,,,,0,,0,,
76035-1,,,I,,,,0,,0,,
76036-1,,,I,,,,0,,0,,
76037-1,,,I,,,,0,,0,,
76038-1,,,I,,,,0,,0,,
76039-1,,,I,,,,0,,0,,
7604-1,,,I,,,,0,,0,,
76040-1,,,I,,,,0,,0,,
76041-1,,,I,,,,0,,0,,
76042-1,,,I,,,,0,,0,,
76044-1,,,I,,,,0,,0,,
76045-1,,,I,,,,0,,0,,
76046-1,,,I,,,,0,,0,,
76047-1,,,I,,,,0,,0,,
76048-1,,,I,,,,0,,0,,
76049-1,,,I,,,,0,,0,,
76050-1,,,I,,,,0,,0,,
76051-1,,,I,,,,0,,0,,
76052-1,,,I,,,,0,,0,,
76053-1,,,I,,,,0,,0,,
76054-1,,,I,,,,0,,0,,
76055-1,,,I,,,,0,,0,,
76056-1,,,I,,,,0,,0,,
76057-1,,,I,,,,0,,0,,
76058-1,,,I,,,,0,,0,,
76059-1,,,I,,,,0,,0,,
7606-1,,,I,,,,0,,0,,
76060-1,,,I,,,,0,,0,,
76061-1,,,I,,,,0,,0,,
76062-1,,,I,,,,0,,0,,
76063-1,,,I,,,,0,,0,,
76064-1,,,I,,,,0,,0,,
76065-1,,,I,,,,0,,0,,
76066-1,,,I,,,,0,,0,,
76067-1,,,I,,,,0,,0,,
76068-1,,,I,,,,0,,0,,
76069-1,,,I,,,,0,,0,,
76070-1,,,I,,,,0,,0,,
76071-1,,,I,,,,0,,0,,
76072-1,,,I,,,,0,,0,,
76073-1,,,I,,,,0,,0,,
76075-1,,,I,,,,0,,0,,
76076-1,,,I,,,,0,,0,,
76077-1,,,I,,,,0,,0,,
76078-1,,,I,,,,0,,0,,
76079-1,,,I,,,,0,,0,,
76080-1,,,I,,,,0,,0,,
76081-1,,,I,,,,0,,0,,
76082-1,,,I,,,,0,,0,,
76083-1,,,I,,,,0,,0,,
76084-1,,,I,,,,0,,0,,
76085-1,,,I,,,,0,,0,,
76086-1,,,I,,,,0,,0,,
76087-1,,,I,,,,0,,0,,
76088-1,,,I,,,,0,,0,,
76089-1,,,I,,,,0,,0,,
7609-1,,,I,,,,0,,0,,
76090-1,,,I,,,,0,,0,,
76091-1,,,I,,,,0,,0,,
76092-1,,,I,,,,0,,0,,
76093-1,,,I,,,,0,,0,,
76094-1,,,I,,,,0,,0,,
76095-1,,,I,,,,0,,0,,
76096-1,,,I,,,,0,,0,,
76097-1,,,I,,,,0,,0,,
76098-1,,,I,,,,0,,0,,
76099-1,,,I,,,,0,,0,,
7610-1,,,I,,,,0,,0,,
76100-1,,,I,,,,0,,0,,
76101-1,,,I,,,,0,,0,,
76102-1,,,I,,,,0,,0,,
76103-1,,,I,,,,0,,0,,
76104-1,,,I,,,,0,,0,,
76105-1,,,I,,,,0,,0,,
76107-1,,,I,,,,0,,0,,
76108-1,,,I,,,,0,,0,,
76109-1,,,I,,,,0,,0,,
7611-1,,,I,,,,0,,0,,
76110-1,,,I,,,,0,,0,,
76111-1,,,I,,,,0,,0,,
76112-1,,,I,,,,0,,0,,
76113-1,,,I,,,,0,,0,,
76114-1,,,I,,,,0,,0,,
76115-1,,,I,,,,0,,0,,
76116-1,,,I,,,,0,,0,,
76117-1,,,I,,,,0,,0,,
76118-1,,,I,,,,0,,0,,
76119-1,,,I,,,,0,,0,,
76120-1,,,I,,,,0,,0,,
76122-1,,,I,,,,0,,0,,
76123-1,,,I,,,,0,,0,,
76124-1,,,I,,,,0,,0,,
76125-1,,,I,,,,0,,0,,
76126-1,,,I,,,,0,,0,,
76127-1,,,I,,,,0,,0,,
76128-1,,,I,,,,0,,0,,
76129-1,,,I,,,,0,,0,,
7613-1,,,I,,,,0,,0,,
76130-1,,,I,,,,0,,0,,
76131-1,,,I,,,,0,,0,,
76133-1,,,I,,,,0,,0,,
76134-1,,,I,,,,0,,0,,
76137-1,,,I,,,,0,,0,,
76138-1,,,I,,,,0,,0,,
76139-1,,,I,,,,0,,0,,
76140-1,,,I,,,,0,,0,,
76141-1,,,I,,,,0,,0,,
76142-1,,,I,,,,0,,0,,
76143-1,,,I,,,,0,,0,,
76144-1,,,I,,,,0,,0,,
76145-1,,,I,,,,0,,0,,
76146-1,,,I,,,,0,,0,,
76147-1,,,I,,,,0,,0,,
76148-1,,,I,,,,0,,0,,
76149-1,,,I,,,,0,,0,,
7615-1,,,I,,,,0,,0,,
76150-1,,,I,,,,0,,0,,
76151-1,,,I,,,,0,,0,,
76152-1,,,I,,,,0,,0,,
76153-1,,,I,,,,0,,0,,
76154-1,,,I,,,,0,,0,,
76155-1,,,I,,,,0,,0,,
76156-1,,,I,,,,0,,0,,
76157-1,,,I,,,,0,,0,,
76158-1,,,I,,,,0,,0,,
76159-1,,,I,,,,0,,0,,
7616-1,,,I,,,,0,,0,,
76160-1,,,I,,,,0,,0,,
76161-1,,,I,,,,0,,0,,
76162-1,,,I,,,,0,,0,,
76163-1,,,I,,,,0,,0,,
76164-1,,,I,,,,0,,0,,
76165-1,,,I,,,,0,,0,,
76166-1,,,I,,,,0,,0,,
76167-1,,,I,,,,0,,0,,
76168-1,,,I,,,,0,,0,,
76169-1,,,I,,,,0,,0,,
76170-1,,,I,,,,0,,0,,
76171-1,,,I,,,,0,,0,,
76172-1,,,I,,,,0,,0,,
76173-1,,,I,,,,0,,0,,
76174-1,,,I,,,,0,,0,,
76175-1,,,I,,,,0,,0,,
76176-1,,,I,,,,0,,0,,
76177-1,,,I,,,,0,,0,,
76178-1,,,I,,,,0,,0,,
76179-1,,,I,,,,0,,0,,
76180-1,,,I,,,,0,,0,,
76181-1,,,I,,,,0,,0,,
76182-1,,,I,,,,0,,0,,
76183-1,,,I,,,,0,,0,,
76184-1,,,I,,,,0,,0,,
76185-1,,,I,,,,0,,0,,
76186-1,,,I,,,,0,,0,,
76187-1,,,I,,,,0,,0,,
76188-1,,,I,,,,0,,0,,
76189-1,,,I,,,,0,,0,,
76190-1,,,I,,,,0,,0,,
76191-1,,,I,,,,0,,0,,
76192-1,,,I,,,,0,,0,,
76193-1,,,I,,,,0,,0,,
76194-1,,,I,,,,0,,0,,
76195-1,,,I,,,,0,,0,,
76198-1,,,I,,,,0,,0,,
76199-1,,,I,,,,0,,0,,
7620-1,,,I,,,,0,,0,,
76200-1,,,I,,,,0,,0,,
76201-1,,,I,,,,0,,0,,
76202-1,,,I,,,,0,,0,,
76203-1,,,I,,,,0,,0,,
76204-1,,,I,,,,0,,0,,
76205-1,,,I,,,,0,,0,,
76206-1,,,I,,,,0,,0,,
76207-1,,,I,,,,0,,0,,
76208-1,,,I,,,,0,,0,,
76209-1,,,I,,,,0,,0,,
7621-1,,,I,,,,0,,0,,
76210-1,,,I,,,,0,,0,,
76211-1,,,I,,,,0,,0,,
76212-1,,,I,,,,0,,0,,
76213-1,,,I,,,,0,,0,,
76214-1,,,I,,,,0,,0,,
76215-1,,,I,,,,0,,0,,
76216-1,,,I,,,,0,,0,,
76217-1,,,I,,,,0,,0,,
76218-1,,,I,,,,0,,0,,
76219-1,,,I,,,,0,,0,,
7622-1,,,I,,,,0,,0,,
76220-1,,,I,,,,0,,0,,
76223-1,,,I,,,,0,,0,,
76224-1,,,I,,,,0,,0,,
76225-1,,,I,,,,0,,0,,
76226-1,,,I,,,,0,,0,,
7623-1,,,I,,,,0,,0,,
76230-1,,,I,,,,0,,0,,
76232-1,,,I,,,,0,,0,,
76237-1,,,I,,,,0,,0,,
76238-1,,,I,,,,0,,0,,
76239-1,,,I,,,,0,,0,,
7624-1,,,I,,,,0,,0,,
76240-1,,,I,,,,0,,0,,
76241-1,,,I,,,,0,,0,,
76242-1,,,I,,,,0,,0,,
76243-1,,,I,,,,0,,0,,
76244-1,,,I,,,,0,,0,,
76245-1,,,I,,,,0,,0,,
76247-1,,,I,,,,0,,0,,
76248-1,,,I,,,,0,,0,,
76249-1,,,I,,,,0,,0,,
7625-1,,,I,,,,0,,0,,
76250-1,,,I,,,,0,,0,,
76251-1,,,I,,,,0,,0,,
76252-1,,,I,,,,0,,0,,
76253-1,,,I,,,,0,,0,,
76254-1,,,I,,,,0,,0,,
76255-1,,,I,,,,0,,0,,
76256-1,,,I,,,,0,,0,,
76257-1,,,I,,,,0,,0,,
76258-1,,,I,,,,0,,0,,
76259-1,,,I,,,,0,,0,,
7626-1,,,I,,,,0,,0,,
76260-1,,,I,,,,0,,0,,
76261-1,,,I,,,,0,,0,,
76262-1,,,I,,,,0,,0,,
76263-1,,,I,,,,0,,0,,
76264-1,,,I,,,,0,,0,,
76265-1,,,I,,,,0,,0,,
76266-1,,,I,,,,0,,0,,
76269-1,,,I,,,,0,,0,,
7627-1,,,I,,,,0,,0,,
76270-1,,,I,,,,0,,0,,
76271-1,,,I,,,,0,,0,,
76272-1,,,I,,,,0,,0,,
76273-1,,,I,,,,0,,0,,
76274-1,,,I,,,,0,,0,,
76275-1,,,I,,,,0,,0,,
76276-1,,,I,,,,0,,0,,
76277-1,,,I,,,,0,,0,,
76278-1,,,I,,,,0,,0,,
76279-1,,,I,,,,0,,0,,
7628-1,,,I,,,,0,,0,,
76280-1,,,I,,,,0,,0,,
76281-1,,,I,,,,0,,0,,
76282-1,,,I,,,,0,,0,,
76284-1,,,I,,,,0,,0,,
76285-1,,,I,,,,0,,0,,
76286-1,,,I,,,,0,,0,,
76287-1,,,I,,,,0,,0,,
76288-1,,,I,,,,0,,0,,
76289-1,,,I,,,,0,,0,,
76290-1,,,I,,,,0,,0,,
76291-1,,,I,,,,0,,0,,
76292-1,,,I,,,,0,,0,,
76294-1,,,I,,,,0,,0,,
76295-1,,,I,,,,0,,0,,
76296-1,,,I,,,,0,,0,,
76297-1,,,I,,,,0,,0,,
76298-1,,,I,,,,0,,0,,
7630-1,,,I,,,,0,,0,,
76300-1,,,I,,,,0,,0,,
76301-1,,,I,,,,0,,0,,
76302-1,,,I,,,,0,,0,,
76303-1,,,I,,,,0,,0,,
76304-1,,,I,,,,0,,0,,
76307-1,,,I,,,,0,,0,,
76308-1,,,I,,,,0,,0,,
76309-1,,,I,,,,0,,0,,
7631-1,,,I,,,,0,,0,,
76310-1,,,I,,,,0,,0,,
76311-1,,,I,,,,0,,0,,
76312-1,,,I,,,,0,,0,,
76313-1,,,I,,,,0,,0,,
76314-1,,,I,,,,0,,0,,
76315-1,,,I,,,,0,,0,,
76316-1,,,I,,,,0,,0,,
76317-1,,,I,,,,0,,0,,
76319-1,,,I,,,,0,,0,,
7632-1,,,I,,,,0,,0,,
76320-1,,,I,,,,0,,0,,
76321-1,,,I,,,,0,,0,,
76322-1,,,I,,,,0,,0,,
76323-1,,,I,,,,0,,0,,
76324-1,,,I,,,,0,,0,,
76325-1,,,I,,,,0,,0,,
76326-1,,,I,,,,0,,0,,
76327-1,,,I,,,,0,,0,,
76328-1,,,I,,,,0,,0,,
76329-1,,,I,,,,0,,0,,
7633-1,,,I,,,,0,,0,,
76334-1,,,I,,,,0,,0,,
76335-1,,,I,,,,0,,0,,
76336-1,,,I,,,,0,,0,,
76337-1,,,I,,,,0,,0,,
76338-1,,,I,,,,0,,0,,
7634-1,,,I,,,,0,,0,,
76341-1,,,I,,,,0,,0,,
76342-1,,,I,,,,0,,0,,
76343-1,,,I,,,,0,,0,,
76344-1,,,I,,,,0,,0,,
7635-1,,,I,,,,0,,0,,
7636-1,,,I,,,,0,,0,,
7637-1,,,I,,,,0,,0,,
7638-1,,,I,,,,0,,0,,
76382-1,,,I,,,,0,,0,,
76383-1,,,I,,,,0,,0,,
76384-1,,,I,,,,0,,0,,
76385-1,,,I,,,,0,,0,,
76386-1,,,I,,,,0,,0,,
76387-1,,,I,,,,0,,0,,
76388-1,,,I,,,,0,,0,,
76389-1,,,I,,,,0,,0,,
7639-1,,,I,,,,0,,0,,
76391-1,,,I,,,,0,,0,,
76392-1,,,I,,,,0,,0,,
76393-1,,,I,,,,0,,0,,
76394-1,,,I,,,,0,,0,,
76395-1,,,I,,,,0,,0,,
76396-1,,,I,,,,0,,0,,
76397-1,,,I,,,,0,,0,,
76398-1,,,I,,,,0,,0,,
76399-1,,,I,,,,0,,0,,
76400-1,,,I,,,,0,,0,,
76401-1,,,I,,,,0,,0,,
76402-1,,,I,,,,0,,0,,
76403-1,,,I,,,,0,,0,,
76405-1,,,I,,,,0,,0,,
76406-1,,,I,,,,0,,0,,
76407-1,,,I,,,,0,,0,,
76408-1,,,I,,,,0,,0,,
76409-1,,,I,,,,0,,0,,
7641-1,,,I,,,,0,,0,,
76410-1,,,I,,,,0,,0,,
76411-1,,,I,,,,0,,0,,
76412-1,,,I,,,,0,,0,,
76413-1,,,I,,,,0,,0,,
76414-1,,,I,,,,0,,0,,
76415-1,,,I,,,,0,,0,,
76416-1,,,I,,,,0,,0,,
76417-1,,,I,,,,0,,0,,
76419-1,,,I,,,,0,,0,,
7642-1,,,I,,,,0,,0,,
76420-1,,,I,,,,0,,0,,
76421-1,,,I,,,,0,,0,,
76422-1,,,I,,,,0,,0,,
76423-1,,,I,,,,0,,0,,
76424-1,,,I,,,,0,,0,,
76425-1,,,I,,,,0,,0,,
76426-1,,,I,,,,0,,0,,
76427-1,,,I,,,,0,,0,,
76428-1,,,I,,,,0,,0,,
76429-1,,,I,,,,0,,0,,
7643-1,,,I,,,,0,,0,,
76430-1,,,I,,,,0,,0,,
76431-1,,,I,,,,0,,0,,
76432-1,,,I,,,,0,,0,,
76433-1,,,I,,,,0,,0,,
76434-1,,,I,,,,0,,0,,
76435-1,,,I,,,,0,,0,,
76437-1,,,I,,,,0,,0,,
76439-1,,,I,,,,0,,0,,
7644-1,,,I,,,,0,,0,,
76440-1,,,I,,,,0,,0,,
76441-1,,,I,,,,0,,0,,
76442-1,,,I,,,,0,,0,,
76443-1,,,I,,,,0,,0,,
76444-1,,,I,,,,0,,0,,
76445-1,,,I,,,,0,,0,,
76446-1,,,I,,,,0,,0,,
76447-1,,,I,,,,0,,0,,
76448-1,,,I,,,,0,,0,,
76449-1,,,I,,,,0,,0,,
7645-1,,,I,,,,0,,0,,
76450-1,,,I,,,,0,,0,,
76451-1,,,I,,,,0,,0,,
76452-1,,,I,,,,0,,0,,
76453-1,,,I,,,,0,,0,,
76454-1,,,I,,,,0,,0,,
76457-1,,,I,,,,0,,0,,
76458-1,,,I,,,,0,,0,,
76459-1,,,I,,,,0,,0,,
7646-1,,,I,,,,0,,0,,
76460-1,,,I,,,,0,,0,,
76461-1,,,I,,,,0,,0,,
76463-1,,,I,,,,0,,0,,
76464-1,,,I,,,,0,,0,,
76466-1,,,I,,,,0,,0,,
76467-1,,,I,,,,0,,0,,
7647-1,,,I,,,,0,,0,,
76470-1,,,I,,,,0,,0,,
7648-1,,,I,,,,0,,0,,
7649-1,,,I,,,,0,,0,,
7654-1,,,I,,,,0,,0,,
7655-1,,,I,,,,0,,0,,
7656-1,,,I,,,,0,,0,,
7657-1,,,I,,,,0,,0,,
7658-1,,,I,,,,0,,0,,
7659-1,,,I,,,,0,,0,,
7660-1,,,I,,,,0,,0,,
7661-1,,,I,,,,0,,0,,
7662-1,,,I,,,,0,,0,,
7663-1,,,I,,,,0,,0,,
7664-1,,,I,,,,0,,0,,
7665-1,,,I,,,,0,,0,,
7666-1,,,I,,,,0,,0,,
7667-1,,,I,,,,0,,0,,
7668-1,,,I,,,,0,,0,,
7669-1,,,I,,,,0,,0,,
7669-2,,,I,,,,0,,0,,
7670-1,,,I,,,,0,,0,,
7670-2,,,I,,,,0,,0,,
7671-1,,,I,,,,0,,0,,
7672-1,,,I,,,,0,,0,,
7673-1,,,I,,,,0,,0,,
7674-1,,,I,,,,0,,0,,
7675-1,,,I,,,,0,,0,,
7676-1,,,I,,,,0,,0,,
7678-1,,,I,,,,0,,0,,
76780-1,,,I,,,,0,,0,,
76781-1,,,I,,,,0,,0,,
76784-1,,,I,,,,0,,0,,
76785-1,,,I,,,,0,,0,,
76786-1,,,I,,,,0,,0,,
7679-1,,,I,,,,0,,0,,
7680-1,,,I,,,,0,,0,,
7681-1,,,I,,,,0,,0,,
7682-1,,,I,,,,0,,0,,
7683-1,,,I,,,,0,,0,,
76830-1,,,I,,,,0,,0,,
76831-1,,,I,,,,0,,0,,
76832-1,,,I,,,,0,,0,,
7684-1,,,I,,,,0,,0,,
7685-1,,,I,,,,0,,0,,
7686-1,,,I,,,,0,,0,,
7688-1,,,I,,,,0,,0,,
76895-1,,,I,,,,0,,0,,
76896-1,,,I,,,,0,,0,,
76897-1,,,I,,,,0,,0,,
76898-1,,,I,,,,0,,0,,
76899-1,,,I,,,,0,,0,,
7690-1,,,I,,,,0,,0,,
76900-1,,,I,,,,0,,0,,
76901-1,,,I,,,,0,,0,,
76902-1,,,I,,,,0,,0,,
76903-1,,,I,,,,0,,0,,
76904-1,,,I,,,,0,,0,,
76905-1,,,I,,,,0,,0,,
76906-1,,,I,,,,0,,0,,
76907-1,,,I,,,,0,,0,,
76908-1,,,I,,,,0,,0,,
76909-1,,,I,,,,0,,0,,
7691-1,,,I,,,,0,,0,,
76910-1,,,I,,,,0,,0,,
76911-1,,,I,,,,0,,0,,
76912-1,,,I,,,,0,,0,,
76914-1,,,I,,,,0,,0,,
76915-1,,,I,,,,0,,0,,
76916-1,,,I,,,,0,,0,,
76917-1,,,I,,,,0,,0,,
76918-1,,,I,,,,0,,0,,
76919-1,,,I,,,,0,,0,,
7692-1,,,I,,,,0,,0,,
76920-1,,,I,,,,0,,0,,
76921-1,,,I,,,,0,,0,,
76922-1,,,I,,,,0,,0,,
76923-1,,,I,,,,0,,0,,
76924-1,,,I,,,,0,,0,,
76925-1,,,I,,,,0,,0,,
7693-1,,,I,,,,0,,0,,
76934-1,,,I,,,,0,,0,,
76935-1,,,I,,,,0,,0,,
76939-1,,,I,,,,0,,0,,
7694-1,,,I,,,,0,,0,,
76940-1,,,I,,,,0,,0,,
76941-1,,,I,,,,0,,0,,
76942-1,,,I,,,,0,,0,,
76943-1,,,I,,,,0,,0,,
76944-1,,,I,,,,0,,0,,
76945-1,,,I,,,,0,,0,,
76946-1,,,I,,,,0,,0,,
76947-1,,,I,,,,0,,0,,
76948-1,,,I,,,,0,,0,,
76949-1,,,I,,,,0,,0,,
7695-1,,,I,,,,0,,0,,
76950-1,,,I,,,,0,,0,,
76951-1,,,I,,,,0,,0,,
76956-1,,,I,,,,0,,0,,
76957-1,,,I,,,,0,,0,,
76958-1,,,I,,,,0,,0,,
76959-1,,,I,,,,0,,0,,
7696-1,,,I,,,,0,,0,,
76960-1,,,I,,,,0,,0,,
76961-1,,,I,,,,0,,0,,
76962-1,,,I,,,,0,,0,,
76963-1,,,I,,,,0,,0,,
76964-1,,,I,,,,0,,0,,
76965-1,,,I,,,,0,,0,,
76966-1,,,I,,,,0,,0,,
76967-1,,,I,,,,0,,0,,
76968-1,,,I,,,,0,,0,,
76969-1,,,I,,,,0,,0,,
7697-1,,,I,,,,0,,0,,
76970-1,,,I,,,,0,,0,,
76972-1,,,I,,,,0,,0,,
76973-1,,,I,,,,0,,0,,
76974-1,,,I,,,,0,,0,,
76975-1,,,I,,,,0,,0,,
76976-1,,,I,,,,0,,0,,
76989-1,,,I,,,,0,,0,,
7699-1,,,I,,,,0,,0,,
76990-1,,,I,,,,0,,0,,
76991-1,,,I,,,,0,,0,,
76992-1,,,I,,,,0,,0,,
76993-1,,,I,,,,0,,0,,
76994-1,,,I,,,,0,,0,,
76995-1,,,I,,,,0,,0,,
76996-1,,,I,,,,0,,0,,
76997-1,,,I,,,,0,,0,,
76998-1,,,I,,,,0,,0,,
76999-1,,,I,,,,0,,0,,
770-1,,,I,,,,0,,0,,
7700-1,,,I,,,,0,,0,,
77000-1,,,I,,,,0,,0,,
77001-1,,,I,,,,0,,0,,
77002-1,,,I,,,,0,,0,,
77003-1,,,I,,,,0,,0,,
77005-1,,,I,,,,0,,0,,
77006-1,,,I,,,,0,,0,,
7701-1,,,I,,,,0,,0,,
77012-1,,,I,,,,0,,0,,
77013-1,,,I,,,,0,,0,,
77015-1,,,I,,,,0,,0,,
7702-1,,,I,,,,0,,0,,
7703-1,,,I,,,,0,,0,,
77037-1,,,I,,,,0,,0,,
7704-1,,,I,,,,0,,0,,
77046-1,,,I,,,,0,,0,,
77047-1,,,I,,,,0,,0,,
77048-1,,,I,,,,0,,0,,
77049-1,,,I,,,,0,,0,,
7705-1,,,I,,,,0,,0,,
77050-1,,,I,,,,0,,0,,
77051-1,,,I,,,,0,,0,,
77052-1,,,I,,,,0,,0,,
77053-1,,,I,,,,0,,0,,
77054-1,,,I,,,,0,,0,,
77055-1,,,I,,,,0,,0,,
77056-1,,,I,,,,0,,0,,
77057-1,,,I,,,,0,,0,,
77058-1,,,I,,,,0,,0,,
7706-1,,,I,,,,0,,0,,
7707-1,,,I,,,,0,,0,,
77070-1,,,I,,,,0,,0,,
77071-1,,,I,,,,0,,0,,
77072-1,,,I,,,,0,,0,,
77073-1,,,I,,,,0,,0,,
77075-1,,,I,,,,0,,0,,
77076-1,,,I,,,,0,,0,,
77077-1,,,I,,,,0,,0,,
77078-1,,,I,,,,0,,0,,
7708-1,,,I,,,,0,,0,,
